83981119,41.092791,-73.5786581,woodpeck_fixbot,147510,3,3248397,2009-11-29T18:06:30Z
83988914,41.07207,-73.6348262,Rub21,510836,4,45250365,2017-01-17T18:49:02Z
83996011,41.0314725,-73.6710655,woodpeck_fixbot,147510,5,2188933,2009-08-18T13:03:38Z
84002382,41.029299,-73.6697149,woodpeck_fixbot,147510,3,3547446,2010-01-05T18:13:35Z
84008623,41.0543293,-73.6702119,maxerickson,360392,4,26198267,2014-10-19T18:06:47Z
84016196,41.0964011,-73.5159624,J_Hutch,629567,4,11722838,2012-05-28T06:44:09Z
84023900,41.087076,-73.697749,jumbanho,38487,3,22452421,2014-05-20T19:08:47Z
84031817,41.0630072,-73.4568401,ediyes,1240849,4,26735645,2014-11-12T14:05:58Z
84040336,41.0806451,-73.5081453,maxerickson,360392,4,25953017,2014-10-09T04:06:33Z
84049507,41.0927425,-73.5084271,woodpeck_fixbot,147510,3,3547446,2010-01-05T18:14:15Z
84058067,41.0266574,-73.6540205,dufekin,30521,3,16771567,2013-07-01T00:49:51Z
84067097,41.0305498,-73.5496473,woodpeck_fixbot,147510,3,3248397,2009-11-29T18:24:56Z
91471499,40.7977677,-74.4811233,IanH,306962,7,6397785,2010-11-18T06:18:49Z
94441159,40.6061777,-74.0813384,NE2,207745,11,13267235,2012-09-27T04:14:19Z
96165258,40.7101836,-74.3318507,Bridger,2147,1,391925,2007-11-03T01:02:16Z
100630066,40.9520369,-73.8317367,KindredCoda,14293,5,672448,2009-02-25T22:20:49Z
102930444,41.0969345,-73.7441739,jptitanic13,259657,6,4499953,2010-04-22T23:49:17Z
103060992,40.8284045,-73.8848506,RussNelson,3962,3,7188942,2011-02-05T01:21:50Z
103093337,40.8759053,-74.0010572,dpawlyk,1719931,5,43258110,2016-10-29T00:29:05Z
103094547,41.025026,-74.167961,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:02:33Z
103096310,40.931486,-73.926827,woodpeck_fixbot,147510,3,2196274,2009-08-19T01:45:23Z
103098214,40.891241,-74.00312,woodpeck_fixbot,147510,2,2196274,2009-08-19T01:45:31Z
